id,audio_path,label,speaker,show,utterance,embedding_path
1_11051,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11051.wav,0,PERSON,BBT,"Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11051.npy
1_11055,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11055.wav,1,LEONARD,BBT,"Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11055.npy
1_11098,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11098.wav,1,BERNADETTE,BBT,"Wow, you still have it? I just assumed it was balled up in the corner of a barn somewhere.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11098.npy
1_11120,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11120.wav,0,SHELDON,BBT,"Next time I might be in a rush, it's good to have a few in the bank.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11120.npy
1_11177,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11177.wav,1,SHELDON,BBT,I'm listening to you snore. I'm wondering how I'll ever sleep without it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11177.npy
1_11201,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11201.wav,0,AMY,BBT,"He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11201.npy
1_11224,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11224.wav,1,HOWARD,BBT,And here I am in the trap. You just keep talking. I'm gonna chew my leg off.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11224.npy
1_11232,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11232.wav,1,BERNADETTE,BBT,"And I love that I work and do all the cleaning, and you're okay with that.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11232.npy
1_11236,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11236.wav,0,SHELDON,BBT,"Oh, you're hardly out of the woods, no. You still run the risk of infection, a blood clot, the possibility that an inattentive surgeon let a barn spider lay eggs in your nose.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11236.npy
1_11242,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11242.wav,1,BERNADETTE,BBT,"I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11242.npy
1_11243,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11243.wav,1,HOWARD,BBT,I love that you're too good to pee in the kitchen sink.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11243.npy
1_11253,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11253.wav,0,SHELDON,BBT,"So as they say, all good things must come to an end.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11253.npy
1_11257,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11257.wav,0,HOWARD,BBT,Doesn't Professor Abbott's family want any of this stuff?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11257.npy
1_11306,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11306.wav,0,HOWARD,BBT,"I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11306.npy
1_11322,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11322.wav,1,PENNY,BBT,"You know what? That was almost on topic. I'm gonna say, ""Good job, Sheldon.""",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11322.npy
1_11378,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11378.wav,1,HOWARD,BBT,Are you sure a dummy like me can handle something as complicated as a blanket?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11378.npy
1_11439,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11439.wav,1,PENNY,BBT,"No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11439.npy
1_11485,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11485.wav,0,PENNY,BBT,Is that why you had to take him to Office Depot last night?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11485.npy
1_11526,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11526.wav,0,SHELDON,BBT,"As you may know, I've been experimenting with elevated anxiety levels, and I thought, what better way to increase my discomfort than to subject myself to an evening of tasteless uncensored crotch talk?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11526.npy
1_11529,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11529.wav,0,SHELDON,BBT,"And how difficult it is to do when she's bloated, cranky and crampy?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11529.npy
1_11609,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11609.wav,0,RAJ,BBT,"I've, uh, created some other user accounts so I can post positive comments about their paper.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11609.npy
1_11697,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11697.wav,1,PENNY,BBT,The answer's in this puzzle box. Let's see if you can open it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11697.npy
1_11699,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11699.wav,1,RAJ,BBT,"No, Stuart picked out those throw pillows all on his own.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11699.npy
1_11723,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11723.wav,0,RAJ,BBT,"Not much, but he seemed to be in a pretty good place.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11723.npy
1_11736,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11736.wav,0,PERSON,BBT,"I don't know, perhaps somebody took it off the carousel by mistake?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11736.npy
1_11773,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11773.wav,1,PENNY,BBT,This is why I've been saying we should keep champagne on ice.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11773.npy
1_11885,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11885.wav,1,PERSON,BBT,"Yeah, turns out half a dozen menorahs really sets a mood.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11885.npy
1_11889,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11889.wav,0,BERNADETTE,BBT,"Yeah, we just want to have the kind of dinner that we've all had here so many times before.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11889.npy
1_11901,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11901.wav,1,SHELDON,BBT,"Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11901.npy
1_11913,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11913.wav,1,HOWARD,BBT,It's why my people wandered the desert for 40 years. Took that long to walk it off.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11913.npy
1_11924,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11924.wav,1,HOWARD,BBT,"All right, Amy's in charge of pricing and being 75.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11924.npy
1_11928,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_11928.wav,0,AMY,BBT,"And if I had a friend, they might have told me that.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_11928.npy
1_12002,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12002.wav,0,SHELDON,BBT,Then buckle up; you're in for a cranky night.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12002.npy
1_12083,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12083.wav,0,HOWARD,BBT,"Oh, just put it in your mouth and pop it like a zit.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12083.npy
1_12202,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12202.wav,1,LEONARD,BBT,"No need to. As soon as she flies into California airspace, I'll feel a disturbance in the Force.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12202.npy
1_12275,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12275.wav,0,PERSON,BBT,"Uh, no. I overheard Bernadette tell Howard she was making him a meat loaf, and you don't have to not ask me twice.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12275.npy
1_12320,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12320.wav,0,RAJ,BBT,"Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12320.npy
1_12331,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/1_12331.wav,0,PENNY,BBT,"Wow, there's a Denny's in Vegas you can actually get married in.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/1_12331.npy
2_223,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_223.wav,1,CHANDLER,FRIENDS,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_223.npy
2_370,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_370.wav,1,CHANDLER,FRIENDS,You have to stop the Q-Tip when there is resistance,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_370.npy
2_556,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_556.wav,1,CHANDLER,FRIENDS,"Joey if I go first, I want to be looking for my keys",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_556.npy
2_484,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_484.wav,1,ROSS,FRIENDS,Yes yes it is! In Prison!!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_484.npy
2_498,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_498.wav,1,CHANDLER,FRIENDS,"Uh, so how many cameras are actually on you.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_498.npy
2_494,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_494.wav,1,CHANDLER,FRIENDS,But younger than some buildings!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_494.npy
2_477,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_477.wav,0,CHANDLER,FRIENDS,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_477.npy
2_35,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_35.wav,0,CHANDLER,FRIENDS,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_35.npy
2_279,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_279.wav,1,MONICA,FRIENDS,Sounds like she has got the whole package!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_279.npy
2_377,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_377.wav,1,CHANDLER,FRIENDS,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_377.npy
2_595,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_595.wav,0,CHANDLER,FRIENDS,I'd miss you if I broke up with you. Just trying to be supportive.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_595.npy
2_464,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_464.wav,1,CHANDLER,FRIENDS,"Oh, uh, no thanks. I just had an M&M.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_464.npy
2_408,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_408.wav,1,CHANDLER,FRIENDS,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_408.npy
2_574,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_574.wav,0,JOEY,FRIENDS,You can't do anything.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_574.npy
2_409,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_409.wav,0,CHANDLER,FRIENDS,I'll catch you guys later.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_409.npy
2_549,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_549.wav,0,MONICA,FRIENDS,Really?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_549.npy
2_598,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_598.wav,1,CHANDLER,FRIENDS,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_598.npy
